정류소ID,정류소번호,정류소명,X좌표,Y좌표
121900008,22267,예술의전당,127.013237311,37.4802841008
121000192,22268,방배열린문화센터(방배4동주민센터),126.9920624118,37.4905049074
121000193,22269,방배열린문화센터(방배4동주민센터),126.991605527,37.4906184149
121000194,22270,양재역.양재1동민원분소,127.0374188123,37.484769125
121000195,22271,양재노인종합복지관,127.0421051056,37.4833239776
121000196,22272,블랙야크양재사옥,127.0411738713,37.4801407005
121000197,22273,현대빌라.에코맘코리아,127.0356382501,37.4761397871
121000198,22274,현대빌라.에코맘코리아,127.0361957339,37.4762864979
121000199,22275,우성아파트.양재초등학교,127.0319550262,37.4745422778
121000200,22276,우성아파트.양재초등학교,127.0330913969,37.4747384062
121000201,22277,코오롱아파트.양재1동주민센터,127.0281898414,37.4723552457
121000202,22278,우면코오롱아파트,127.0280952447,37.4720372808
121000203,22279,우면주공아파트.우면한라아파트,127.0256888887,37.4707123
121000204,22280,우면주공아파트.양재1동주민센터,127.0259375924,37.4706473659
121000205,22281,서울시품질시험소한국교원단체총연합회,127.028006471,37.4674326438
121000206,22282,서울시품질시험소한국교원단체총연합회,127.0283840715,37.4674469714
121000207,22283,네이처힐3.4단지,127.0262568059,37.4653037278
121000208,22284,성촌마을입구,127.0252416636,37.465421093
121000209,22285,서초힐스아파트,127.0179066267,37.459029969
121000210,22286,서초힐스아파트,127.0178420688,37.45850283
121000211,22287,식유촌우면성당.서초에코리치,127.0127200934,37.4574383814
121000212,22288,식유촌우면성당.서초에코리치,127.0142946658,37.4572390563
121000213,22289,양재역,127.0348614229,37.4832966004
121000214,22290,양재역,127.0355331348,37.4833784009
121000215,22291,일동제약사거리,127.0382039618,37.4788621279
121000216,22292,일동제약사거리,127.0386916193,37.4794972488
121000217,22293,양재2동주민센터.양재꽃시장,127.0394643327,37.4695857229
121000218,22294,시민의숲,127.038353,37.473135
121000219,22295,언남고교,127.0389281035,37.4732795382
121000220,22296,시민의숲.양재꽃시장,127.03836,37.470867
121000221,22297,시민의숲.양재꽃시장,127.039043,37.471255
121000222,22298,AT센터.양재꽃시장,127.039655,37.468707
121000223,22299,양곡도매시장,127.0352905411,37.4604389951
121000224,22300,양곡도매시장,127.0353491032,37.4599722033
121000225,22301,하나로마트.코트라,127.0444478156,37.4638411943
121000226,22302,코트라,127.0445760316,37.4646377256
121000227,22303,구룡사앞,127.048848,37.47021
121000228,22304,구룡사,127.048132,37.474022
121000229,22305,구룡사입구,127.0501271523,37.472091264
121000230,22306,동원산업앞,127.0453961106,37.4766473684
121000231,22307,언남고포이성당앞,127.0458263366,37.4720326359
121000232,22308,소방서앞,127.0411736115,37.4693625662
121000233,22309,소방서앞,127.0417267679,37.4699309709
121000234,22310,꽃마을,127.0463291535,37.4605595362
121000235,22311,꽃마을,127.0465822876,37.4604305782
121000236,22312,개나리골입구,127.0476271592,37.4574411837
121000237,22313,개나리골입구,127.048299442,37.4569912574
121000238,22314,새원마을,127.0507075609,37.4542914263
121000239,22315,새원마을,127.0507924603,37.4544761173
121000240,22316,본마을,127.051184988,37.4532630544
121000241,22317,본마을,127.0514427432,37.4533278224
121000242,22318,청계산.원터골,127.0577012426,37.4444526002
121000243,22319,청계산.원터골,127.0576688071,37.4448950615
121000244,22320,관현사입구,127.0632387636,37.4373210738
121000245,22321,관현사입구,127.0639017256,37.4368629524
121000246,22322,새쟁이마을,127.0661353865,37.434378975
121000247,22323,새쟁이마을,127.0660515509,37.4347964213
121000248,22324,옛골,127.070717003,37.4307116816
121000249,22325,내곡동주민센터,127.04892,37.461686
121000250,22326,염곡마을.내곡동주민센터,127.0491561488,37.46200197
121000251,22327,탑성마을,127.0564153626,37.4583465343
121000252,22328,탑성마을,127.0547296866,37.4595286806
121000253,22329,안골마을,127.063892,37.455227
121000254,22330,안골마을,127.0623888747,37.4562835966
121000255,22331,서울특별시어린이병원.강동-송파예비군,127.0706137216,37.4566844677
121000256,22332,서울특별시어린이병원.강동-송파예비군,127.0718263325,37.4575866482
121000257,22333,헌인릉.강남서초예비군훈련장,127.0795771893,37.459599266
121000258,22334,헌인릉.강남서초예비군훈련장,127.0826829531,37.4611155017
121000259,22335,헌인농장,127.0847576347,37.4614213099
121000260,22336,헌인마을.서울농업기술센타,127.0914525016,37.4636402535
121000261,22337,헌인마을.서울농업기술센타,127.0893448195,37.463226455
121900004,22338,KT반포지사,126.9925999385,37.4982913778
121000262,22339,강남역,127.0268505284,37.4975009943
121000263,22340,방배동래미안타워.동덕여중고,126.9905512938,37.4747183321
121900005,22343,헌인가구단지,127.0869136231,37.4596860114
121900006,22344,제일병원,126.9947563208,37.4880351307
121900007,22345,교대역5번출구,127.0147370359,37.4937995917
121000985,22347,서초힐스아파트,127.016833601,37.4577874974
121000271,22348,강남역하나은행,127.0277969551,37.4969583114
121000273,22350,내곡동주민센터,127.048968,37.461503
121000274,22351,염곡마을.내곡동주민센터,127.04929,37.461987
121000275,22352,탑성마을,127.056502,37.45834
121000276,22353,탑성마을,127.054983,37.459503
121000278,22355,안골마을,127.062472,37.456297
121000279,22356,서울특별시어린이병원.강동-송파예비군,127.070372,37.45667
121000280,22357,서울특별시어린이병원.강동-송파예비군,127.071932,37.45769
121900009,22363,사당역1번출구,126.9827009681,37.4761745327
121900010,22364,남부시장,126.985816874,37.4950765232
121900255,22365,강남의림한방병원,126.9831329996,37.4907256416
121000289,22367,염곡동구룡사,127.047211,37.468475
121000290,22368,국제전자센터,127.0178189972,37.4851233352
121000294,22372,형촌마을입구(서초네이처힐1.2단지),127.0215240699,37.4635709526
121000297,22376,국제전자센터,127.0177580083,37.4854351267
121000299,22378,도로교통공단서울지부.코트라,127.0443893195,37.4662408667
121000300,22379,서초역,127.0078482797,37.4907950688
121900011,22380,서초구민체육센터,126.9903062872,37.4983335637
121000302,22381,반포대교남단 한강시민공원입구,126.9995927933,37.5076135113
121000303,22382,반포대교남단 한강시민공원입구,127.0003902363,37.5069439929
121900012,22383,헌인마을,127.0901408997,37.4615398772
121900013,22384,하이브랜드,127.0367880249,37.4620911714
121000304,22385,이수역,126.9844538151,37.4854931091
121000305,22386,시온약국,126.9863829259,37.4856847977
121000306,22387,방배고개,126.9903044264,37.4864813449
121000307,22388,방배역,126.9989529395,37.4814274395
121900014,22389,내방역3번출구,126.9939998932,37.4867762516
121000308,22390,방일초교,126.9950063846,37.4857895887
121000309,22391,내방역,126.9926575497,37.4874465977
121000310,22392,방배고개,126.9888524928,37.4862946882
121000311,22393,이수역,126.9847839473,37.4857905167
121000312,22394,방배역,126.998238317,37.4813463315
121000313,22395,방배역,126.9974908822,37.4819419487
121000314,22396,동작대교전망카페,126.9802792405,37.5057628053
121000315,22397,동작대교전망카페,126.9807882416,37.5057421639
121000988,22398,서초포레스타입구,127.058987,37.457779
121000987,22399,서초포레스타입구,127.06016,37.456753
121900015,22400,삼성래미안아파트,127.0184931133,37.4949659925
121000962,22401,청계산입구역,127.0541373695,37.4485723622
121000961,22402,청계산입구역,127.0535943471,37.4494457856
121000981,22403,서초포레스타7단지,127.0558227569,37.4473199358
121000939,22404,반포한강공원.세빛섬,126.9973394262,37.5120288778
121000938,22405,반포한강공원.세빛섬,126.9986029929,37.5109358641
121900016,22416,양재시민의숲,127.0389144339,37.4730822004
121900017,22417,동덕여중고,126.9924722956,37.4741687951
121900018,22418,유경약국,126.9862027844,37.4936654408
121900226,22419,남부터미널,127.0155437556,37.4846839172
121900019,22420,동부센트레빌2,126.9880579276,37.4980323894
121900020,22421,헌인마을.서울농업기술센터,127.0891175352,37.4631743624
121900021,22422,잔디마을,127.0352320779,37.4635271111
121900022,22423,방일초등학교,126.9950041608,37.4852218926
121000956,22424,네이처힐5단지,127.0239827299,37.4632478825
121900273,22427,교육개발원입구사거리,127.0386622548,37.4795630391
121900266,22429,방배래미안타워,126.9908068274,37.4746336482
121900024,22430,국민은행사거리,126.984184691,37.4854678425
121900025,22431,이수중앙시장,126.9889556704,37.4921140295
121900026,22432,국제전자센터,127.0176222301,37.485082815
121900027,22433,방배신삼호아파트,126.9916917922,37.4979488983
121900288,22434,헌인릉.꽃시장앞,127.0825710041,37.461082239
121900028,22435,더케이호텔후문,127.0343341849,37.4653349981
121900259,22436,방배1동주민센터.방배아크로타워,126.9961734924,37.4834062095
121900029,22437,삼성레포츠,127.0208164268,37.4922064267
121900030,22439,원불교,127.0424409464,37.4833310663
121900031,22440,양재역7번출구.프라자약국,127.0351590128,37.4837218339
121900267,22442,연세사랑병원,126.9863880175,37.476277741
121900032,22443,시온약국,126.9864643275,37.4857321493
121900256,22444,함지박사거리,126.9903804607,37.4931945776
121900033,22445,함지박사거리,126.9912671152,37.4930288433
121900223,22446,외환은행,127.0209866183,37.4861131293
121900034,22447,이수화학,126.9933543313,37.4980301028
121900286,22448,예비군훈련장,127.0807710572,37.455543466
121900284,22449,더케이호텔정문,127.0341150869,37.468301508
121900035,22450,방배역1번출구,126.9984655932,37.4814094121
121900036,22451,대림약국,127.0208736098,37.4904357473
121900037,22452,한양아파트,127.0121585657,37.5009627535
121900038,22455,방배고개,126.9894179086,37.4862118385
121900039,22456,함지박사거리,126.9905852724,37.4922655561
121900040,22457,서래초교,126.9889993086,37.4952967316
121900041,22458,방배성당앞,126.9936238794,37.4936363379
121900224,22459,현대아파트.한국상담대학원대학교,127.0235051656,37.4868903084
121900042,22460,한국회관.ROTC중앙회,126.9954070281,37.4987042254
121900287,22461,신흥마을입구,127.0816843202,37.4586102133
121900043,22462,예술공원,127.0325353274,37.4699888265
121900227,22463,신동아아파트정문,127.0017990126,37.4819888191
121900044,22464,사당역13번출구,126.9826374543,37.4770260687
121900045,22465,창신교회.여원사,127.0214062097,37.4902950797
121900046,22466,서초구립반포도서관.반포리체,127.0124970198,37.5026207465
121900047,22468,구.영동중학교후문,127.0291942381,37.4867142254
121900268,22470,주택단지,126.9887949077,37.4781468879
121900048,22471,장자터빌딩,126.9903543589,37.485106263
121900050,22473,동부센트레빌1,126.9874958912,37.4976529669
121900051,22474,필리핀대사관,126.9958664743,37.4939491206
121900052,22475,무지개아파트,127.0263472092,37.4877448571
121900053,22476,삼성래미안,126.9955119728,37.5026780917
121000984,22478,kt연구소,127.0309238538,37.4717085715
121900054,22479,상문고등학교,127.0046089193,37.4821455353
121900055,22480,반포리체,127.0140046712,37.5023844886
121900056,22482,방배노인종합복지관,126.9821514957,37.4808178498
121900058,22486,백산빌딩,126.9910358078,37.4791373946
121900260,22487,방배브라운가아파트,126.9909865905,37.4841087897
121900059,22488,방배열린문화센터.가야치과병원,126.9923780416,37.4893578225
121900060,22489,방배중학교,126.9981113214,37.495387339
121900061,22490,우성아파트,127.0277580847,37.4897188537
121900062,22491,반포래미안,127.0003970105,37.5045840073
121900063,22493,우성아파트,127.0328539307,37.4746627796
121900064,22494,삼환아파트,127.0056275624,37.4800296953
121900066,22496,한양아파트후문,127.0145622236,37.5020978707
121900067,22497,반포고교,127.0158854643,37.5017030173
121900069,22499,구.영동중학교.강남연세샘치과앞,127.032059133,37.487982238
121900070,22500,교총회관,127.0282687376,37.4673929326
121900071,22501,대우효령아파트,126.9935074494,37.4799386393
121900072,22502,동문빌라,126.9917601734,37.4829013653
121900073,22503,효성빌라,126.9982730272,37.4962262686
121900310,22504,서초포레스타3단지정문,127.0593384984,37.4554282126
121900074,22505,호남고속터미널,127.0032236261,37.5054364064
121900311,22506,서초포레스타3단지정문,127.0595497917,37.455326281
121900075,22507,현대빌라,127.0361685642,37.47621622
121900076,22508,방배빌딩.방배아트힐아파트정문,127.0064743162,37.4782806055
121900077,22509,한성슈퍼,126.989854782,37.4833878138
121900078,22510,반포고교,127.0161409896,37.5012857723
121900079,22511,반포리체,127.0142060247,37.5025241354
121900308,22512,언남초등학교,127.061421935,37.4543079703
121900080,22513,서초2동주민센터,127.0253409803,37.4917135401
121900274,22515,삽준네마을,127.0268099021,37.4692693783
121900269,22516,방배역.백석대,126.9967265422,37.4809786482
121900082,22517,이수중학교,126.9924466481,37.4818561289
121900250,22518,서래마을.서래글로벌빌리지센터,126.9984381123,37.4978969161
121900312,22519,언남초등학교,127.0616074318,37.4544583591
121900251,22520,경부고속터미널,127.0068477606,37.5065337938
121900309,22521,서초더샵포레,127.0634204232,37.4543925202
121900083,22522,래미안방배아트힐,127.0063736135,37.477438978
121900084,22523,정자,126.9896622906,37.4770782552
121900085,22524,문방구,126.9886313691,37.4828984023
121900086,22525,삼호가든4차,127.0169971,37.5009216068
121900313,22526,서초더샵포레,127.06428304,37.4545993094
121900324,22528,양재시민의숲매헌역입구,127.0378468657,37.4691332681
121900270,22530,대우효령아파트,126.9942333499,37.4801576456
121900087,22531,서래마을입구,126.9984335615,37.4991809877
121900088,22532,강남역.9번출구,127.0265475067,37.4977272396
121000979,22533,반포자이아파트,127.0093836744,37.5061939043
121900089,22535,임광아파트후문,127.0030267509,37.4758189221
121900090,22536,방현초교,126.9892395363,37.4762690241
121900091,22537,세탁소,126.9874848398,37.4825486576
121900092,22538,현대4차아파트,127.0179934519,37.5005700292
121000976,22539,반포자이아파트,127.0101482277,37.5056333558
121900093,22540,서초1동주민센터,127.01846691,37.4895945167
121900094,22541,양재시민의숲,127.0383773067,37.4729102646
121900276,22542,코오롱아파트,127.0280262634,37.4719967473
121900252,22543,서래마을입구,126.9984708699,37.4999036726
121900095,22544,팔래스호텔,127.0000689924,37.5005416631
121900096,22546,삼호가든1.2차아파트,127.0116067597,37.5018431861
121900321,22547,여의2교,127.0559153448,37.4525584728
121900097,22548,임광아파트후문,127.0010130728,37.4765668747
121900098,22549,대성유니드아파트,126.9869170389,37.4834866466
121900099,22550,서초래미안아파트정문,127.0187319391,37.500285166
121900100,22551,뉴코아백화점,127.0080753177,37.5093091088
121900101,22552,서울교대정문,127.0163712913,37.4889577449
121900298,22553,일동제약,127.0376175038,37.4773511613
121900102,22554,롯데캐슬클래식.사랑의교회,127.0229572589,37.4997374512
121900103,22555,삼호가든,127.0120114008,37.5001445674
121900104,22556,언남중고교,127.0457968477,37.4718794592
121900105,22557,방배3동주민센터,126.9996192259,37.478621176
121900106,22558,우리수퍼,126.986197654,37.4846706169
121900107,22559,서초래미안아파트남문,127.0204175134,37.4974383029
121900108,22560,경원중학교,127.009503154,37.5118203712
121900109,22561,청호나이스,127.0130611243,37.4879588324
121900110,22562,구름다리,126.9922195824,37.4797997912
121900111,22563,서울지방조달청.서울성모병원,127.0038442922,37.4994674862
121900112,22565,아크로비스타.미도아파트,127.0124973884,37.4980458485
121900113,22566,방배(백석예술대)역,126.9980947232,37.4809786782
121900114,22567,잠원역,127.0117464839,37.5129294245
121900115,22568,농협서초동지점,127.0093735799,37.4887818908
121900265,22570,주택단지,126.9891702182,37.4786803776
121900117,22571,국립중앙도서관,127.0044198835,37.4979220747
121900245,22572,반포1동성당,127.0207027838,37.5041168276
121900322,22573,여의2교,127.0557007681,37.4523881293
121900118,22574,방배(백석예술대)역.서초프라자약국,126.9973009069,37.4822348038
121900119,22575,동덕여고,126.9929346869,37.474535574
121900120,22576,이수역4번출구,126.9828785969,37.4855775952
121900121,22577,신사역,127.0194823076,37.5152766698
121900122,22578,유원아파트,127.0178610169,37.4953796962
121900123,22579,서초역2번출구,127.0081468857,37.4912987658
121900296,22581,국립국악원,127.0087096724,37.478170527
121900295,22582,종로교회,126.9881108486,37.4781116779
121900294,22583,서초푸르지오써밋,127.0216821231,37.5019661186
121900292,22584,원불교,127.0419262722,37.4809910796
121900290,22585,일동제약,127.037054348,37.4771882391
121900261,22586,방일초등학교,126.9949735878,37.4858436536
121900246,22587,논현역,127.0219091099,37.5093193564
121900242,22589,매일상가,127.0131164294,37.5132167314
121900319,22591,청계산입구역,127.0554633402,37.4491640095
121900281,22592,예술의전당,127.0135449202,37.480583233
121900263,22593,서울메트로,126.9868536435,37.4774465285
121900241,22594,경원중학교,127.0068991175,37.5114970568
121900221,22595,대법원,127.0064912987,37.4916070459
121900220,22596,롯데캐슬클래식,127.0223727548,37.5005035006
121900219,22597,남서울농협,127.0408401078,37.4797686597
121900320,22598,청계산입구역,127.0548947119,37.449095869
121900262,22599,내방역,126.9943312166,37.4868492575
121000957,22601,KT삼거리,127.03021,37.472187
121000958,22602,KT연구개발센터정문,127.0300031073,37.4705887328
121000959,22604,형촌마을입구,127.0225637854,37.4625290775
121000983,22605,서초에코리치아파트,127.014646275,37.457567017
121000982,22607,LH서초아파트,127.0253607989,37.4600108131
121900318,22609,서초포레스타5단지정문,127.0583095535,37.4512433803
121900327,22613,서초에코리치아파트,127.0151305788,37.4563449238
121900316,22614,서초포레스타3단지후문,127.0594734636,37.453573958
121900328,22615,서초힐스아파트,127.019212901,37.4562299479
121900329,22616,LH3.4단지,127.0229572647,37.4579545688
121900218,22631,교보사거리,127.0234455451,37.5059783892
121001307,22636,AT센터,127.0391733269,37.4687180534
121000973,22654,강남역티월드,127.0288750119,37.4946530306
121900307,22655,LH5단지,127.0240810088,37.4595010532
121900306,22656,LH3.4단지,127.0227161524,37.4579865593
121900305,22657,서초힐스아파트,127.0173599771,37.4561419958
121000960,22667,성촌마을입구,127.0246,37.464327
121001304,22684,하이브랜드,127.0367552539,37.4621155116
121900217,22694,2호선교대역7번출구,127.0145663212,37.4940798561
121000975,22711,교대역,127.0143808403,37.4940321203
121000980,22719,팔래스호텔,127.0016875002,37.5011553019
121900216,22742,서초경찰서,127.0059940336,37.4956827639
121900291,22743,원불교,127.0420565333,37.4834141055
121001306,22750,AT센터,127.0392362425,37.4701255621
121900215,22759,남부터미널,127.0178114323,37.4818370058
121000472,22762,이수교(방배본동),126.9834607234,37.4968964454
121000473,22763,사당역,126.982077334,37.4788660436
121000475,22765,서울교통공사,126.9859877808,37.4761920892
121000476,22766,임광아파트,127.0009712406,37.4767398875
121000479,22769,방배동래미안아파트,126.9852744312,37.4757117127
121001303,22770,더케이호텔정문,127.0328684138,37.4664257553
121001309,22774,삼성전자서울R&D,127.0237189452,37.4659306678
121900214,22776,대교방송,126.9831179759,37.4770820069
121001308,22777,KT연구개발센터,127.0303206264,37.4703613333
121001313,22779,네이처힐.LH서초아파트,127.024156,37.460467
121900304,22785,서초에코리치아파트,127.0153740036,37.4564279225
121000977,22793,강남고속버스터미널,127.0039283325,37.5060680574
121001305,22801,하이브랜드,127.0361313856,37.4623995531
121000511,22802,대우효령아파트,126.9932439729,37.4801666043
121900213,22807,한신2차후문,127.0049501012,37.5118170453
121000516,22808,방배역,126.9964065362,37.4811876954
121000517,22809,서울고교,127.0054038744,37.4827140991
121000518,22810,서울고교,127.00543782,37.4830303855
121000520,22812,서초아트자이아파트,127.0111869156,37.4851556879
121000521,22813,서울교육대앞,127.0145108302,37.4878433219
121000524,22816,남부터미널,127.0143055588,37.4847444476
121000525,22817,논현사거리,127.0198045684,37.5104503209
121000526,22818,논현사거리,127.0200501302,37.5108143243
121900314,22819,방배반딧불센터,126.9895569748,37.4782532882
122000631,22822,신사동.더리버사이드호텔,127.0187306387,37.5177142673
121000924,22823,삼호아파트,127.0117502773,37.5010465973
121000930,22824,삼풍아파트,127.0128918075,37.496331007
121000929,22825,교대역,127.0157243897,37.494083312
121000928,22826,프로비스타호텔.서초동유원아파트,127.020370613,37.4954856204
121000927,22827,서초아르누보호텔.유원아파트,127.0197746625,37.495707393
121000926,22828,삼풍아파트,127.0131870105,37.4964598321
121000925,22829,삼호아파트,127.012098701,37.5014574649
121900212,22832,서초고후문,127.0045403744,37.4892597607
121900277,22835,우성아파트,127.0320262679,37.4745701928
121900211,22836,제일병원,126.9950526054,37.4879432308
121900210,22838,교보타워앞,127.0252377566,37.5022998634
121900243,22840,잠원역,127.0114648241,37.5130042435
121900293,22841,동원산업,127.0454401748,37.4765950873
121900225,22842,서울시인재개발원,127.0216889654,37.4826059016
121900209,22843,한신2차정문,127.0030405163,37.5085902668
121900208,22844,미켈란아파트,127.0040324571,37.4862032326
121900207,22845,롯데칠성,127.0248050278,37.4954027722
121900206,22847,kt연구소,127.0306513806,37.471705038
121900205,22848,오거리,126.9968449505,37.4885452301
121900204,22849,사당역,126.982757404,37.4765962586
121900203,22850,강남역.서초초교앞,127.0264125041,37.4997574546
121900244,22852,경원중학교,127.0092995579,37.5119708712
121900202,22854,외교안보연구원.서초구청,127.0305443725,37.4837943042
121900201,22855,호남고속.신세계,127.0032971651,37.5058391969
121900200,22856,서울고사거리,127.0041758943,37.4830538656
121900199,22858,문화예술공원,127.0321148241,37.4701430308
121900198,22859,강남역.삼성전자,127.0277539843,37.4969745413
121900253,22861,반포종합운동장,126.9962563718,37.4993800825
121900197,22862,언남중고교,127.0456985516,37.471986729
121900196,22863,서초구청,127.0324034746,37.4840614372
121900195,22864,경남상가,126.9998269439,37.5046903379
121900228,22865,제약회관,127.001793367,37.482328536
121900239,22866,진흥아파트,127.0226916384,37.4965521036
121900194,22867,더케이호텔정문,127.0343725873,37.4677292302
121900193,22868,황실자이아파트,126.9985479861,37.489198564
121900192,22869,우성아파트사거리,127.0293529946,37.4936247537
121900191,22870,서초역4번출구,127.0068260214,37.4913844544
121900190,22871,매헌초교,127.0422086895,37.4704687607
121900189,22872,반포2동주민센터,126.9970535549,37.5038531775
121900188,22873,방배(백석예술대)역2번출구,126.9979873131,37.4806398607
121900187,22874,무지개아파트후문,127.0276674995,37.4894034885
121900240,22875,유원아파트,127.0196887018,37.4956749677
121900186,22876,더케이호텔후문,127.0341239158,37.4653404656
121900178,22877,오거리,126.9970371859,37.4887416758
121900139,22878,역삼초등학교,127.0306501862,37.4909256183
121900125,22879,서초역.3번출구,127.0077861115,37.4910843274
121900124,22880,양재근린공원,127.0415088094,37.4724090919
121900126,22881,서울시인재개발원,127.0219808115,37.4829879163
121900247,22882,삼성래미안아파트,126.9951138327,37.502810538
121900127,22883,방배웨딩문화원,126.9991553697,37.478885422
121900128,22884,무지개아파트정문,127.0265293897,37.4880755217
121900129,22885,강남역.10번출구,127.0264405862,37.4992095778
121900130,22887,뱅뱅사거리,127.030304584,37.4892316317
121900229,22888,농협서초동지점,127.0090026212,37.4884376978
121900131,22889,언남고,127.0433501089,37.4735942872
121900230,22890,남부터미널,127.0169521013,37.4819795068
121900271,22891,경남아파트,127.0002804062,37.4771246635
121900132,22892,풍림아이원,127.0238377395,37.4872479803
121900133,22893,하이브랜드.코스트코.이마트,127.036183371,37.4623679984
121900134,22894,서초유스센터,127.0101625566,37.4861722268
121900231,22895,예술의전당,127.0140414058,37.4811103218
121900135,22897,교대역6번출구,127.0137373697,37.494171868
121900232,22899,신중초등학교,127.0106964976,37.4796463752
121900136,22900,동덕여고,126.9929415173,37.4740399658
121900137,22901,국제전자센터,127.0179151927,37.4854513228
121900138,22904,국립국악원,127.0073810943,37.4779435387
121900140,22906,삼호아파트,126.9873511797,37.497333961
121900141,22907,성지마을입구,126.9922654218,37.4738714165
121900233,22908,남부터미널.BC카드앞,127.0143960237,37.4847552499
121900222,22910,서초1동사무소,127.0196816512,37.4903557536
121900323,22911,양재시민의숲매헌역입구,127.0376108313,37.4694355597
121900234,22912,방배빌딩,127.0068689162,37.4781724505
121900142,22913,서래초등학교,126.9883726975,37.49573641
121900272,22914,교육연수원,126.9969891779,37.4733318684
121900143,22915,복지관,127.0167190444,37.4915717993
121900235,22916,삼환아파트,127.0058932787,37.4800107592
121900144,22920,교육개발원입구사거리,127.0394643451,37.4782102141
121900145,22922,서초고후문,127.0047484587,37.4893768961
121900236,22923,상문고등학교.수표교교회,127.0050035302,37.4818562644
121900146,22924,빛교회.이수중앙시장,126.9890268906,37.4922933558
121900147,22925,현대캐피탈,127.0410922289,37.4797190114
121900326,22926,본마을노인복지센터,127.0542988114,37.453785819
121900325,22927,본마을노인복지센터,127.0544141464,37.4539178328
121900148,22928,방배열린문화센터.가야치과병원,126.9928643282,37.4891551044
121900149,22929,카페골목입구,126.9873182177,37.4916137524
121900150,22930,원불교,127.0426750642,37.481430551
121900151,22931,신한은행,126.9921144436,37.490394075
121900152,22932,노인정,126.9872326483,37.4893925216
121900153,22933,뉴코아백화점,127.0080547391,37.5072825331
121900154,22934,하나은행,126.9913600147,37.4915969962
121900237,22935,청호나이스,127.0129084201,37.4877164521
121900278,22936,코오롱아파트,127.0281179589,37.4723103108
121900258,22937,이수역2번출구,126.9825627245,37.487212153
121900155,22938,HCN서초방송,127.0120492501,37.4822972976
121900315,22939,서초포레스타3단지후문,127.0588966736,37.4534259731
121900156,22940,서울교대,127.0162208382,37.4887252807
121900157,22942,유경약국,126.9863780826,37.4936339225
121900158,22945,서초1동주민센터,127.0192223339,37.4896367481
121900279,22946,삽준네마을,127.0267443044,37.4691973046
121900159,22947,남부시장,126.9858858024,37.4953901154
121900280,22949,교총회관,127.0279736684,37.4673857939
121900160,22950,롯데캐슬헤론아파트,126.9853504863,37.4973301255
121900282,22955,성촌마을입구.우면초등학교,127.0246624714,37.4642659949
121900161,22956,서래마을입구,126.998274091,37.4991467436
121900283,22958,형촌마을입구,127.022093403,37.4621380854
121900254,22959,서래마을.서래글로벌빌리지센터,126.9982345347,37.4979248474
121900162,22961,구.영동중학교후문,127.0289838941,37.4866818374
121900163,22962,송동마을.서초힐스아파트,127.017847831,37.4589669003
121900164,22963,효성빌라,126.9981271322,37.4962866403
121900165,22966,방배중학교,126.9974474717,37.4949403792
121900166,22968,필리핀대사관,126.9957646844,37.4940689638
121900167,22970,방배4동성당,126.9935356582,37.4937462678
121900168,22972,함지박사거리,126.9911415729,37.493124351
121900169,22973,구룡사입구,127.050507915,37.4717234502
121900170,22975,서문여고,126.9849181821,37.4874341489
121900171,22976,카페골목입구,126.9873114566,37.4914704762
121001302,22977,반포종합운동장,126.996654439,37.5004271757
121900172,22979,서울메트로,126.9871713824,37.4773339251
121900173,22980,서초구청맞은편,127.030601072,37.4841889736
121900264,22981,방배(백석에술대)역 3번출구,126.9964879477,37.4812111266
121900174,22982,서초롯데캐슬프레지던트아파트,127.0197758876,37.4960642297
121900238,22983,대검찰청.서초경찰서,127.0060866692,37.4944221155
121900175,22984,불교TV.서초어린이집,127.0002023829,37.4745006419
121900176,22985,구룡사거리,127.0481441804,37.4739943247
121900177,22986,서이초교,127.0268380817,37.4911635361
121900179,22987,서울고사거리,127.0043330792,37.4832169599
121900180,22989,사당역12번출구,126.9819882566,37.4778342637
121900248,22990,삼성래미안.이수역방향,127.0018492992,37.5036468474
121900181,22991,신동아아파트,127.0253013162,37.4914675473
121900182,22992,더미켈란아파트,127.0041602025,37.4855580371
121900183,22993,서울성모병원.서울지방조달청,127.0041236994,37.5003496563
121900184,22994,아크로비스타,127.01282537,37.4980214836
121900185,22995,창신교회여원사,127.0211710226,37.4904140679
121900023,22996,서초성당,127.0212520901,37.493151607
122000001,23101,신사중학교,127.0204991277,37.5229277357
122000002,23102,신사중학교,127.0210219949,37.5235638197
122000003,23103,광림교회.현대고등학교,127.0252663803,37.5253868122
122000004,23104,광림교회.현대고등학교,127.0244392928,37.5252779533
122000005,23105,압구정역4번출구,127.0282580859,37.5261538704
122000006,23106,국민은행,127.028118907,37.5230982773
122000007,23107,신사동고개,127.0258423035,37.5189474323
122000008,23108,신사사거리.가로수길,127.0221753116,37.5174397364
122000009,23109,신사역사거리,127.019435,37.517422
122000010,23110,신사동사거리.신사역,127.0200705571,37.5152837801
122000011,23111,신사사거리,127.0218266895,37.5167928115
122000012,23112,신사동고개,127.0260152561,37.5185545148
122000013,23113,강남을지병원,127.0284882026,37.5183863397
122000014,23114,학동역,127.0301678528,37.5147842255
122000015,23115,논현동사거리.학동역,127.0296697218,37.5138084599
122000016,23116,영동시장,127.0234688746,37.5118508617
122000017,23117,영동시장,127.0224777731,37.5112644378
122000018,23118,논현동사거리.학동역,127.0301492658,37.5135731512
122000019,23119,논현동고개,127.0323028097,37.5102565309
